Gene,T-stat,p-value,p-adj,-log10(p),-log10(p-adj),log2FC,Gene_clean,query,symbol
ENSG00000277174.1,-2.495656772708079,0.0201865167583597,,1.6949386133560596,,-1.2935894485856123,ENSG00000277174,ENSG00000277174,
ENSG00000261253.2,-2.4951711803387044,0.0202081339747045,,1.6944737875190474,,-1.663757797672428,ENSG00000261253,ENSG00000261253,LOC100287036
ENSG00000259404.5,-2.4937198479585536,0.0202728715885053,,1.693084730502205,,-1.1853165853403849,ENSG00000259404,ENSG00000259404,EFL1P1
ENSG00000268182.5,-2.4919476513510594,0.0203521829735469,,1.6913890015483586,,-1.5662749866069854,ENSG00000268182,ENSG00000268182,SMIM17
ENSG00000276294.1,-2.490539599442252,0.0204154032236804,,1.6900420379261418,,-1.9160430589069588,ENSG00000276294,ENSG00000276294,
ENSG00000278849.1,-2.489440920029754,0.0204648596402041,,1.6889912296502214,,-1.4058333504545442,ENSG00000278849,ENSG00000278849,
ENSG00000253213.1,-2.4887063896093427,0.0204979861745637,,1.6882888041264554,,-1.1411087657245242,ENSG00000253213,ENSG00000253213,USP12P1
ENSG00000228657.1,-2.48814414329034,0.020523376540015,,1.687751186832077,,-1.7299418789745735,ENSG00000228657,ENSG00000228657,RPL23AP58
ENSG00000189332.5,-2.486162322552194,0.0206131063947118,,1.6858565551192368,,-1.5059111414140631,ENSG00000189332,ENSG00000189332,SLC25A51P4
ENSG00000178537.9,-2.485915388643285,0.0206243121919807,,1.6856205259881334,,-1.2291241065078369,ENSG00000178537,ENSG00000178537,SLC25A20
ENSG00000260439.1,-2.4853777472215466,0.0206487297990737,,1.685106658691351,,-1.9004181529759567,ENSG00000260439,ENSG00000260439,LMF1-AS1
ENSG00000100253.12,-2.4852988868912025,0.0206523135898307,,1.6850312891400625,,-1.5144362638921556,ENSG00000100253,ENSG00000100253,MIOX
ENSG00000257042.1,2.483195878203643,0.020748097791591,,1.6830217137222026,,1.4358029761748463,ENSG00000257042,ENSG00000257042,
ENSG00000234071.1,-2.4828712444064296,0.0207629203623397,,1.682711561803813,,-1.1299451160152767,ENSG00000234071,ENSG00000234071,MTX2P1
ENSG00000112337.10,-2.4822860224819747,0.0207896660689549,,1.6821524864056592,,-1.156458801294724,ENSG00000112337,ENSG00000112337,SLC17A2
ENSG00000229572.1,-2.4807151173532334,0.0208616175964896,,1.6806520196874128,,-1.3114967992805298,ENSG00000229572,ENSG00000229572,EIF4BP4
ENSG00000213669.2,-2.480260370635619,0.0208824892961713,,1.6802177325302654,,-1.1574940225307095,ENSG00000213669,ENSG00000213669,RPL21P86
ENSG00000165269.12,-2.4800965954879817,0.0208900109006273,,1.6800613334002048,,-1.0558998539621915,ENSG00000165269,ENSG00000165269,AQP7
ENSG00000243199.1,2.4799008617590887,0.0208990035479882,,1.6798744202969238,,1.0730287163122507,ENSG00000243199,ENSG00000243199,RPL6P10
ENSG00000225539.5,-2.479164230980475,0.0209328790043063,,1.6791710368453936,,-1.175249348791281,ENSG00000225539,ENSG00000225539,LINC01821
ENSG00000275194.1,-2.4785971170224435,0.0209589936151038,,1.6786295746415647,,-1.1888424141418037,ENSG00000275194,ENSG00000275194,FAM9CP1
ENSG00000182565.8,-2.477162591964132,0.0210251860901802,,1.6772601516498715,,-1.723665270498286,ENSG00000182565,ENSG00000182565,OR4C2P
ENSG00000220585.4,-2.4764923292772605,0.0210561801205943,,1.6766204129708864,,-1.203120520034907,ENSG00000220585,ENSG00000220585,DDX18P6
ENSG00000254083.5,-2.474601245716707,0.0211438556848937,,1.6748158140963711,,-1.6292865013725055,ENSG00000254083,ENSG00000254083,LINC01591
ENSG00000124089.4,-2.4745475098427416,0.021146351964462,,1.6747645435775764,,-1.8863995240757887,ENSG00000124089,ENSG00000124089,MC3R
ENSG00000264179.1,-2.4742438815470758,0.021160462041861,,1.6744748536481993,,-1.529657404512899,ENSG00000264179,ENSG00000264179,
ENSG00000236530.2,-2.474112871767397,0.0211665529677711,,1.674349862290784,,-1.2788613078995923,ENSG00000236530,ENSG00000236530,KPNA2P1
ENSG00000175564.12,-2.4709155816433848,0.021315707248589,,1.671300253020891,,-1.264255789157215,ENSG00000175564,ENSG00000175564,UCP3
ENSG00000232743.2,-2.47014519554537,0.0213517914552873,,1.6705656809899487,,-1.2904338686646888,ENSG00000232743,ENSG00000232743,ELF2P3
ENSG00000223864.1,-2.469045430655905,0.0214034016943441,,1.6695171976938852,,-1.4300841427456974,ENSG00000223864,ENSG00000223864,NPM1P19
ENSG00000198610.10,-2.4686669234466225,0.0214211912002024,,1.6691563823701538,,-1.13932545501436,ENSG00000198610,ENSG00000198610,AKR1C4
ENSG00000226674.8,-2.4676728145327016,0.0214679787932265,,1.6682088423951211,,-1.18167956555491,ENSG00000226674,ENSG00000226674,TEX41
ENSG00000265751.1,-2.466840336560755,0.021507232168293,,1.667415476706068,,-1.4020245745914737,ENSG00000265751,ENSG00000265751,GREB1L-AS1
ENSG00000162438.11,-2.4663795978719163,0.0215289857379155,,1.6669764299443877,,-1.5253466946652507,ENSG00000162438,ENSG00000162438,CTRC
ENSG00000224892.6,-2.465431399181775,0.0215738187509353,,1.6660729742451923,,-1.5312950177081222,ENSG00000224892,ENSG00000224892,RPS4XP16
ENSG00000213569.4,-2.46476786238099,0.0216052437837462,,1.6654408289436584,,-1.400419034829066,ENSG00000213569,ENSG00000213569,GTF3C6P2
ENSG00000135406.13,-2.462567710832116,0.0217097467603705,,1.663345242469813,,-1.2588899753137217,ENSG00000135406,ENSG00000135406,PRPH
ENSG00000106236.3,-2.462045193512306,0.0217346341190866,,1.6628476663265674,,-1.4004024902376349,ENSG00000106236,ENSG00000106236,NPTX2
ENSG00000119508.17,-2.461563085378496,0.0217576202632847,,1.6623886072754013,,-1.122613790191832,ENSG00000119508,ENSG00000119508,NR4A3
ENSG00000271723.5,-2.45992109107444,0.021836077158769,,1.660825379764115,,-1.7210505599393109,ENSG00000271723,ENSG00000271723,MROH7-TTC4
ENSG00000255075.1,-2.4587867035798263,0.0218904329762814,,1.6597456483292738,,-1.28319178034723,ENSG00000255075,ENSG00000255075,CENPUP1
ENSG00000249948.6,-2.458097240499044,0.0219235308589776,,1.65908949995585,,-1.327162581820165,ENSG00000249948,ENSG00000249948,GBA3
ENSG00000217791.4,-2.457611147542736,0.0219468937751107,,1.658626938373571,,-1.824583649021865,ENSG00000217791,ENSG00000217791,ASS1P9
ENSG00000225581.3,-2.4563537185299325,0.0220074362577815,,1.6574305473580329,,-1.2475566822512496,ENSG00000225581,ENSG00000225581,TRIM53AP
ENSG00000266613.1,-2.4559949563640604,0.0220247382427888,,1.6570892443410188,,-1.1519759741823443,ENSG00000266613,ENSG00000266613,COP1P1
ENSG00000121068.13,-2.4550608732789483,0.0220698453334819,,1.656200710383914,,-1.0878192907475293,ENSG00000121068,ENSG00000121068,TBX2
ENSG00000168938.5,-2.454567682562647,0.0220936961520909,,1.6557316230068884,,-1.195766842134783,ENSG00000168938,ENSG00000168938,PPIC
ENSG00000172421.8,-2.453857401333911,0.0221280874959912,,1.655056120000895,,-1.0333544148598386,ENSG00000172421,ENSG00000172421,EFCAB3
ENSG00000257316.1,-2.4532267482144925,0.0221586648738292,,1.6544564107033886,,-1.5684561377358963,ENSG00000257316,ENSG00000257316,ASS1P14
ENSG00000166770.10,-2.4531786267139206,0.0221609996642143,,1.6544106528398244,,-1.392852975557434,ENSG00000166770,ENSG00000166770,ZNF667-AS1
ENSG00000109193.10,-2.451900911572316,0.0222230761294249,,1.6531958259725836,,-1.0762968439969909,ENSG00000109193,ENSG00000109193,SULT1E1
ENSG00000181016.9,-2.4508679449769843,0.0222733794813807,,1.6522138836051483,,-1.4695156785554015,ENSG00000181016,ENSG00000181016,LSMEM1
ENSG00000102053.12,-2.450487829455453,0.0222919168655092,,1.6518525852514867,,-1.0758018144870942,ENSG00000102053,ENSG00000102053,ZC3H12B
ENSG00000276992.1,-2.4499456101000474,0.0223183844294044,,1.6513372460601263,,-1.0179269346834332,ENSG00000276992,ENSG00000276992,
ENSG00000231622.1,-2.4496065399681872,0.0223349503838116,,1.651015007958686,,-1.6227388517430157,ENSG00000231622,ENSG00000231622,RPS29P7
ENSG00000239872.1,-2.448829841652037,0.022372940487301,,1.6502769326005342,,-1.3871075820165175,ENSG00000239872,ENSG00000239872,RPL35AP19
ENSG00000168062.9,-2.4483173249836354,0.0223980416308772,,1.649789952473181,,-1.7170898573957762,ENSG00000168062,ENSG00000168062,BATF2
ENSG00000198580.7,-2.447358531196304,0.0224450698171064,,1.6488790393540231,,-1.6175500077001712,ENSG00000198580,ENSG00000198580,
ENSG00000250148.1,-2.4466199658533268,0.0224813582916647,,1.64817745285591,,-1.52069841840748,ENSG00000250148,ENSG00000250148,KRT8P31
ENSG00000197934.8,-2.446053475366514,0.0225092289021438,,1.6476393823553188,,-1.1025458668940984,ENSG00000197934,ENSG00000197934,CYYR1-AS1
ENSG00000264994.1,-2.4459800115650707,0.0225128455707575,,1.6475696077283797,,-1.86460348263788,ENSG00000264994,ENSG00000264994,SNORD92
ENSG00000236297.1,2.4449069034292057,0.0225657367366772,,1.64655048286396,,1.0283577177268075,ENSG00000236297,ENSG00000236297,EEF1A1P23
ENSG00000099377.13,2.444316703063655,0.0225948754565641,,1.6459900481666376,,1.1392601710981267,ENSG00000099377,ENSG00000099377,HSD3B7
ENSG00000196071.4,-2.4439297215728173,0.0226139999876432,,1.6456226124040587,,-1.5536996812707906,ENSG00000196071,ENSG00000196071,OR2L13
ENSG00000272918.1,-2.4435092797301063,0.0226347951101039,,1.64522343237942,,-1.186616432822258,ENSG00000272918,ENSG00000272918,
ENSG00000231999.6,-2.443027432391839,0.0226586491328874,,1.6447659855414936,,-1.5858234175305872,ENSG00000231999,ENSG00000231999,LRRC8C-DT
ENSG00000233438.1,-2.441338810937373,0.0227424287776686,,1.6431631566925526,,-1.086154976196046,ENSG00000233438,ENSG00000233438,
ENSG00000208033.1,-2.4407226305898693,0.022773071442597,,1.6425783914044458,,-1.6054472449223236,ENSG00000208033,ENSG00000208033,MIR609
ENSG00000243073.3,-2.4402793924739075,0.0227951373174167,,1.6421577872735242,,-1.1375887503189408,ENSG00000243073,ENSG00000243073,PRAMEF4
ENSG00000237897.2,-2.4370904921331844,0.0229544758047569,,1.6391326204627996,,-1.1873982848794506,ENSG00000237897,ENSG00000237897,MATR3P3
ENSG00000126254.11,-2.436809271172984,0.0229685768080237,,1.6388659139721762,,-1.1434027686136556,ENSG00000126254,ENSG00000126254,RBM42
ENSG00000197550.3,-2.436487963954178,0.0229846976318156,,1.6385612051047844,,-1.316458836379778,ENSG00000197550,ENSG00000197550,
ENSG00000226827.1,-2.435423295510132,0.0230381896964292,,1.6375516500639244,,-1.2165238315401143,ENSG00000226827,ENSG00000226827,NPM1P11
ENSG00000215236.3,-2.435212997804432,0.0230487692856341,,1.6373522592863736,,-1.9326184979488443,ENSG00000215236,ENSG00000215236,RPL7P33
ENSG00000203416.3,-2.432138829293677,0.0232039376341397,,1.6344383104680738,,-1.5092246091679484,ENSG00000203416,ENSG00000203416,FAM32BP
ENSG00000228283.3,-2.4320012156415047,0.0232109062179766,,1.6343079031553,,-1.796956807423765,ENSG00000228283,ENSG00000228283,KATNBL1P6
ENSG00000249266.1,-2.4318655503440114,0.0232177780347177,,1.6341793450382167,,-1.451854293336281,ENSG00000249266,ENSG00000249266,MTHFD2P6
ENSG00000092009.10,-2.431054867128928,0.0232588805890922,,1.6334111909695193,,-1.4313731701426102,ENSG00000092009,ENSG00000092009,CMA1
ENSG00000101438.3,-2.430225066351998,0.0233010221283924,,1.6326250276871013,,-1.811322371761663,ENSG00000101438,ENSG00000101438,SLC32A1
ENSG00000258212.1,-2.4301486544738737,0.0233049062647185,,1.6325526395152337,,-1.4303796734297236,ENSG00000258212,ENSG00000258212,ZNF75BP
ENSG00000255763.1,-2.429519032354622,0.0233369337563083,,1.6319562065680542,,-1.3176613016795693,ENSG00000255763,ENSG00000255763,MRPS18CP4
ENSG00000143994.13,-2.429220584451164,0.023352129362677,,1.6316735121729549,,-1.175731344550352,ENSG00000143994,ENSG00000143994,ABHD1
ENSG00000241343.9,-2.429114421204697,0.0233575369174601,,1.6315729560611083,,-1.232940230673393,ENSG00000241343,ENSG00000241343,RPL36A
ENSG00000276759.2,-2.4285222612981343,0.0233877205592252,,1.6310121038338774,,-1.5763559740145363,ENSG00000276759,ENSG00000276759,LINC03106
ENSG00000237787.4,-2.4267856311101936,0.0234764484229831,,1.6293676036325146,,-1.6054191979375945,ENSG00000237787,ENSG00000237787,LINC02877
ENSG00000180016.2,-2.42581861327172,0.023525990099616,,1.6284520900791788,,-1.6253826501079185,ENSG00000180016,ENSG00000180016,OR1E1
ENSG00000236276.1,-2.424606456656663,0.0235882271144548,,1.6273046993578713,,-1.5120916919708116,ENSG00000236276,ENSG00000236276,NDP-AS1
ENSG00000233578.1,-2.424107359883373,0.0236138969741487,,1.6268323358898886,,-1.5809523308659394,ENSG00000233578,ENSG00000233578,EIF4EP1
ENSG00000188000.3,-2.423471128326363,0.023646657483741,,1.6262302392373071,,-1.4647800947349292,ENSG00000188000,ENSG00000188000,OR7D2
ENSG00000248711.1,-2.422751140458598,0.0236837814078088,,1.625548955942533,,-1.437168434169876,ENSG00000248711,ENSG00000248711,THUMPD3P1
ENSG00000279207.1,-2.421198708744908,0.0237640110995114,,1.6240802534483785,,-1.0833582811231828,ENSG00000279207,ENSG00000279207,
ENSG00000196475.5,-2.420316841582349,0.0238096978184011,,1.6232461164234986,,-1.080445698725491,ENSG00000196475,ENSG00000196475,GK2
ENSG00000153989.7,-2.4196986279495807,0.0238417738796144,,1.6226614352796107,,-1.1535961011115856,ENSG00000153989,ENSG00000153989,NUS1
ENSG00000120160.10,-2.419380540936688,0.0238582934051686,,1.6223606248410922,,-1.145713216587929,ENSG00000120160,ENSG00000120160,EQTN
ENSG00000259304.1,-2.418531182364505,0.0239024558281798,,1.621557475711514,,-1.11428119378227,ENSG00000259304,ENSG00000259304,
ENSG00000188029.8,-2.418279752007286,0.0239155434410909,,1.6213197460575193,,-1.345466335683306,ENSG00000188029,ENSG00000188029,CTSL3P
ENSG00000231804.1,-2.4176899431378427,0.0239462705396602,,1.6207621152417593,,-1.374790512859313,ENSG00000231804,ENSG00000231804,RPL21P85
ENSG00000225271.1,-2.4161882907334404,0.0240246664327599,,1.6193426335207015,,-1.4588749979323656,ENSG00000225271,ENSG00000225271,NOLC1P1
ENSG00000234452.5,-2.415974190312092,0.0240358631449824,,1.6191402774308132,,-1.9804130847485693,ENSG00000234452,ENSG00000234452,SLC16A12-AS1
ENSG00000256306.1,-2.4159471950988203,0.0240372752435868,,1.6191147635304313,,-1.0655666465257505,ENSG00000256306,ENSG00000256306,
ENSG00000124091.9,-2.414991169927582,0.024087333628173,,1.6182112720091817,,-1.0204758468547994,ENSG00000124091,ENSG00000124091,GCNT7
ENSG00000167034.9,-2.4149139794292256,0.0240913795951454,,1.618138329374699,,-1.590682533087241,ENSG00000167034,ENSG00000167034,NKX3-1
ENSG00000184357.4,2.414225026671034,0.0241275191150695,,1.6174873316356253,,1.292739673772304,ENSG00000184357,ENSG00000184357,H1-5
ENSG00000167359.8,-2.4123955355224207,0.0242237296207541,,1.615758989639971,,-1.9847989677558089,ENSG00000167359,ENSG00000167359,OR51I1
ENSG00000253509.1,-2.411957660104603,0.024246809405171,,1.6153454013459367,,-1.6525177507394389,ENSG00000253509,ENSG00000253509,
ENSG00000256563.2,-2.411143225899165,0.0242897910918669,,1.6145762203961689,,-1.0406290312042912,ENSG00000256563,ENSG00000256563,NANOGNBP2
ENSG00000268845.1,-2.409890719268292,0.024356029352376,,1.613393511232425,,-1.345038658280247,ENSG00000268845,ENSG00000268845,
ENSG00000267369.1,-2.408467791635766,0.0244314826323061,,1.6120501769278628,,-1.49818262047368,ENSG00000267369,ENSG00000267369,TAF5LP1
ENSG00000223984.1,-2.406530080886046,0.0245345803240098,,1.6102213664389469,,-1.2156329140011983,ENSG00000223984,ENSG00000223984,HNRNPRP1
ENSG00000235481.2,-2.405254409490569,0.0246026727021193,,1.60901771091566,,-1.7837351935216643,ENSG00000235481,ENSG00000235481,UBE2R2-AS1
ENSG00000236090.2,-2.4047571004832093,0.0246292651328207,,1.6085485460789677,,-1.269244497467137,ENSG00000236090,ENSG00000236090,LDHAP3
ENSG00000189023.10,-2.4042904408846515,0.0246542427864441,,1.6081083315517837,,-1.427448168757596,ENSG00000189023,ENSG00000189023,MAGEB16
ENSG00000234073.1,-2.4033448002704576,0.0247049293025483,,1.607216384581975,,-1.5588146750309602,ENSG00000234073,ENSG00000234073,CBX3P10
ENSG00000254534.1,-2.3998627904161767,0.0248923959082834,,1.6039333002709073,,-1.4715513514245993,ENSG00000254534,ENSG00000254534,PLS1P1
ENSG00000185182.14,-2.3973997497142165,0.025025794330291,,1.6016121289220764,,-1.2598067764254894,ENSG00000185182,ENSG00000185182,GOLGA8EP
ENSG00000231304.2,-2.395837438159026,0.0251107507298082,,1.600140303099928,,-1.5904266020717817,ENSG00000231304,ENSG00000231304,SGO1-AS1
ENSG00000261834.2,-2.3937730675297004,0.0252234164474796,,1.5981960896979528,,-1.4835194580881723,ENSG00000261834,ENSG00000261834,IGHV3OR16-15
ENSG00000258231.5,-2.392686662610313,0.0252828954751837,,1.597173190797632,,-1.2386842536033664,ENSG00000258231,ENSG00000258231,LOC100506869
ENSG00000151360.9,-2.392494455774355,0.0252934319655362,,1.5969922389604192,,-1.1327760389124686,ENSG00000151360,ENSG00000151360,ALLC
ENSG00000120555.13,-2.389326651887014,0.0254676705395957,,1.594010776986344,,-1.2322387536938049,ENSG00000120555,ENSG00000120555,SEPTIN7P9
ENSG00000205693.3,-2.388064477005724,0.025537401667423,,1.592823292620985,,-1.6573184606735112,ENSG00000205693,ENSG00000205693,MANSC4
ENSG00000163098.4,-2.3878876168318937,0.0255471866737318,,1.5926569185956578,,-1.5806186172792849,ENSG00000163098,ENSG00000163098,BIRC8
ENSG00000135750.14,-2.386643774026741,0.025616101489636,,1.5914869647696537,,-1.253217107567959,ENSG00000135750,ENSG00000135750,KCNK1
ENSG00000248196.1,-2.3864271608214525,0.0256281203973341,,1.5912832444204985,,-1.5005388092863428,ENSG00000248196,ENSG00000248196,LOC100419572
ENSG00000259207.7,-2.3857195173216987,0.0256674206369688,,1.5906177721316317,,-1.1570080342023394,ENSG00000259207,ENSG00000259207,ITGB3
ENSG00000126549.9,-2.38563379205855,0.0256721853119952,,1.5905371609917625,,-1.7135965765350991,ENSG00000126549,ENSG00000126549,STATH
ENSG00000207983.1,-2.384850696947614,0.0257157480811837,,1.5898008373625483,,-1.6144297526506033,ENSG00000207983,ENSG00000207983,MIR613
ENSG00000181562.3,-2.3844468390651707,0.0257382408933293,,1.5894211387224917,,-1.4710398627242545,ENSG00000181562,ENSG00000181562,EDDM3A
ENSG00000129749.3,-2.3842549712508965,0.0257489332979524,,1.589240757784296,,-1.8537850633605693,ENSG00000129749,ENSG00000129749,CHRNA10
ENSG00000189280.3,-2.382779280645605,0.0258313074577715,,1.5878536113518456,,-1.6924512739460045,ENSG00000189280,ENSG00000189280,GJB5
ENSG00000237296.9,2.382553615364225,0.0258439256481643,,1.5876415170761655,,1.034873666614909,ENSG00000237296,ENSG00000237296,SMG1P1
ENSG00000234222.6,-2.382480153841235,0.0258480345122352,,1.587572475121049,,-1.552206018557017,ENSG00000234222,ENSG00000234222,LIX1L-AS1
ENSG00000251313.1,-2.38219293589446,0.0258641050197139,,1.5873025449651037,,-1.5470744882153653,ENSG00000251313,ENSG00000251313,LOC100286946
ENSG00000204456.4,-2.3798143202384185,0.0259975482880248,,1.5850676064594529,,-1.3501753721123837,ENSG00000204456,ENSG00000204456,
ENSG00000256385.1,-2.378994709753389,0.0260436761764661,,1.584297713250197,,-1.3282566383035566,ENSG00000256385,ENSG00000256385,UBE2NP1
ENSG00000211849.1,-2.378575210836894,0.0260673148409516,,1.5839037026183014,,-1.4588350575028106,ENSG00000211849,ENSG00000211849,TRAJ40
ENSG00000149435.12,2.376968880716602,0.0261580140009303,,1.5823952321053534,,1.2766563642588185,ENSG00000149435,ENSG00000149435,GGTLC1
ENSG00000127445.13,2.3767530138569546,0.026170224747751,,1.5821925476585907,,1.2568982296913147,ENSG00000127445,ENSG00000127445,PIN1
ENSG00000168701.18,-2.3757726499957386,0.026225746194649,,1.5812721460854755,,-1.1603500637396034,ENSG00000168701,ENSG00000168701,TMEM208
ENSG00000244089.1,-2.3739177889715517,0.0263310903540725,,1.5795311566572252,,-1.000547913779172,ENSG00000244089,ENSG00000244089,HMGB1P30
ENSG00000171243.7,-2.3735117344088663,0.0263542035594953,,1.579150103901415,,-1.6289985062169194,ENSG00000171243,ENSG00000171243,SOSTDC1
ENSG00000259441.2,-2.37349875623264,0.026354942603787,,1.5791379252614206,,-1.098714110126222,ENSG00000259441,ENSG00000259441,MRPL15P1
ENSG00000184293.7,-2.373237034046898,0.0263698504879794,,1.5788923325664277,,-1.3086315482814408,ENSG00000184293,ENSG00000184293,CLECL1P
ENSG00000203414.2,-2.373065992986731,0.0263795973044809,,1.578731838424857,,-1.2548000993712678,ENSG00000203414,ENSG00000203414,BTBD7P1
ENSG00000229948.2,-2.3708084098812776,0.0265085574081453,,1.5766139058666464,,-1.47792480987261,ENSG00000229948,ENSG00000229948,B3GALNT1P1
ENSG00000120942.13,-2.3694891353179,0.0265841868379622,,1.5753766194268002,,-1.2475322250814131,ENSG00000120942,ENSG00000120942,UBIAD1
ENSG00000263369.6,-2.368652675373098,0.0266322410061864,,1.5745922877228484,,-1.867015509717446,ENSG00000263369,ENSG00000263369,
ENSG00000221930.6,-2.3670090976756715,0.0267268965952947,,1.5730514666001874,,-2.032808127775935,ENSG00000221930,ENSG00000221930,DENND10P1
ENSG00000180219.1,-2.36595888655293,0.026787541505215,,1.572067143044025,,-1.3236267129938564,ENSG00000180219,ENSG00000180219,GARIN6
ENSG00000224776.3,-2.365737475740511,0.0268003431215228,,1.5718596457163576,,-1.2930187139846117,ENSG00000224776,ENSG00000224776,RPSAP50
ENSG00000244146.1,-2.3654401163135086,0.0268175448209509,,1.5715809848558144,,-1.4958704446462026,ENSG00000244146,ENSG00000244146,RPL26P16
ENSG00000259228.1,-2.365353856567733,0.0268225366901222,,1.5715001519718712,,-1.0666594324001095,ENSG00000259228,ENSG00000259228,HNRNPA1P62
ENSG00000283659.1,-2.362791812535556,0.0269711930540188,,1.5690998423748022,,-1.1455703118547984,ENSG00000283659,ENSG00000283659,
ENSG00000245573.7,-2.361020505250236,0.0270744115583419,,1.5674409736589543,,-1.6337352640742484,ENSG00000245573,ENSG00000245573,BDNF-AS
ENSG00000138684.7,-2.360378271682382,0.0271119257735056,,1.5668396331718972,,-1.2502848621536673,ENSG00000138684,ENSG00000138684,IL21
ENSG00000158825.5,-2.3599597946435797,0.0271363956158,,1.5664478378893845,,-1.5831391846941445,ENSG00000158825,ENSG00000158825,CDA
ENSG00000172331.11,-2.3595283032166425,0.0271616477225192,,1.5660438877386618,,-1.3507434288811813,ENSG00000172331,ENSG00000172331,BPGM
ENSG00000237442.3,-2.3587180178382,0.0272091263310881,,1.565285402934648,,-1.0025427822612267,ENSG00000237442,ENSG00000237442,HNRNPA1P57
ENSG00000273851.1,-2.357699570151552,0.0272689104356195,,1.564332214506169,,-1.2838387252007484,ENSG00000273851,ENSG00000273851,
ENSG00000254636.1,-2.356509170187317,0.0273389414253355,,1.56321830549738,,-1.9439974655794623,ENSG00000254636,ENSG00000254636,ARMS2
ENSG00000148288.11,-2.356298218408089,0.0273513689101869,,1.5630209327578697,,-1.2196746660234927,ENSG00000148288,ENSG00000148288,GBGT1
ENSG00000152078.9,-2.355186693728087,0.02741693631298,,1.5619810767786193,,-1.629891675242502,ENSG00000152078,ENSG00000152078,TLCD4
ENSG00000164451.13,-2.35280817557165,0.0275577276984878,,1.5597565954978156,,-1.2265564607821162,ENSG00000164451,ENSG00000164451,CALHM4
ENSG00000147117.7,-2.352760488737093,0.0275605572033999,,1.559712006361086,,-1.092696020209661,ENSG00000147117,ENSG00000147117,ZNF157
ENSG00000242308.2,-2.352305250481652,0.0275875822727911,,1.5592863586579853,,-1.468055961365635,ENSG00000242308,ENSG00000242308,MAT2AP1
ENSG00000229000.1,-2.35098215485552,0.0276662657238115,,1.5580494561459228,,-1.0729498381207738,ENSG00000229000,ENSG00000229000,SEPTIN7P8
ENSG00000232048.2,-2.3508389556455227,0.0276747940243121,,1.5579156027685714,,-1.2674214430397868,ENSG00000232048,ENSG00000232048,HNRNPCP9
ENSG00000163106.10,-2.3490096058236967,0.0277839546238818,,1.5562059389765128,,-1.0612734859513946,ENSG00000163106,ENSG00000163106,HPGDS
ENSG00000228187.1,-2.3489368304192544,0.0277883054346734,,1.5561379362312409,,-1.5437332948036748,ENSG00000228187,ENSG00000228187,LOC100421400
ENSG00000134258.16,-2.348315879517094,0.0278254538794622,,1.5555577428696876,,-1.105765069806564,ENSG00000134258,ENSG00000134258,VTCN1
ENSG00000188817.7,-2.3479228313564,0.0278489915965582,,1.5551905258754977,,-1.28018881420286,ENSG00000188817,ENSG00000188817,SNTN
ENSG00000171643.13,-2.346640778521342,0.0279258946201101,,1.5539929051468624,,-1.4931283639670312,ENSG00000171643,ENSG00000171643,S100Z
ENSG00000186943.1,-2.3464662060953048,0.0279363812994519,,1.5538298503142358,,-1.98779212316456,ENSG00000186943,ENSG00000186943,OR13C8
ENSG00000266490.1,-2.3463901923738724,0.0279409486235858,,1.5537588532327515,,-1.9028082573521965,ENSG00000266490,ENSG00000266490,
ENSG00000258828.2,2.346205433655226,0.027952052807528,,1.5535862918833114,,1.3067150185076672,ENSG00000258828,ENSG00000258828,KRT8P2
ENSG00000232260.2,-2.345739499050012,0.02798007394748,,1.5531511420622002,,-1.9593561904571857,ENSG00000232260,ENSG00000232260,BTF3L4P1
ENSG00000163793.12,-2.345539193680521,0.0279921281691144,,1.552964081992293,,-1.4800767800419858,ENSG00000163793,ENSG00000163793,DNAJC5G
ENSG00000255622.3,-2.344778977206936,0.02803792082447,,1.5522541949828093,,-1.2548092682012826,ENSG00000255622,ENSG00000255622,PCDHB17P
ENSG00000259428.1,-2.3438972439987285,0.0280911193776292,,1.551430954645288,,-1.5509523363208906,ENSG00000259428,ENSG00000259428,HMGB3P26
ENSG00000253993.1,-2.3429442845531687,0.0281487195228476,,1.5505413562943324,,-1.5868597401241291,ENSG00000253993,ENSG00000253993,
ENSG00000188338.14,-2.3403345699117373,0.0283070152931721,,1.54810592046327,,-1.1117185333658504,ENSG00000188338,ENSG00000188338,SLC38A3
ENSG00000249439.1,-2.3400193190642016,0.0283261924883896,,1.5478117979614412,,-1.398159616616819,ENSG00000249439,ENSG00000249439,HMGN1P14
ENSG00000279270.2,-2.3399260130822985,0.0283318707223239,,1.547724748544884,,-1.5225694641482777,ENSG00000279270,ENSG00000279270,OR52R1
ENSG00000232851.3,-2.338876737262622,0.0283957974990971,,1.5467459296009296,,-1.8383934412980785,ENSG00000232851,ENSG00000232851,ATP5MFP3
ENSG00000230097.2,-2.337767331344532,0.0284635316718882,,1.5457112149173988,,-1.205346262879787,ENSG00000230097,ENSG00000230097,ME2P1
ENSG00000211800.3,-2.3368027481882363,0.0285225442657011,,1.5448117371907628,,-1.840997708089369,ENSG00000211800,ENSG00000211800,TRAV20
ENSG00000036448.9,-2.335352407005465,0.0286114866145907,,1.5434595762478596,,-1.9365308518008104,ENSG00000036448,ENSG00000036448,MYOM2
ENSG00000230426.2,-2.334727474551296,0.0286498890802779,,1.5428770550898363,,-1.3830458443419396,ENSG00000230426,ENSG00000230426,LINC01036
